,company,wikidata_id,product_score,report_evidence_binary,report_evidence_content,average_sentiment_impactful,score_before_graph,graph_group_average,final_score
208,Citigroup Inc,Q219508,0,True,Inclusive and Resilient Communities Page 43 Environmental Finance SOLUTIONS FOR IMPACT 22 Citi 2019 ES G Approach to for We Do 23 Inclusive and Resilient Communities From infrastructure to affordable housing from jobs to financial inclusion we are helping to build more inclusive resilient and sustainable communities,38.6016129032258,2,2.0,2.0
209,Citigroup Inc,Q219508,0,True,Moreover by helping city leaders develop technology driven so lu t ions to urban challenges our initiatives help support SD G 9 which promotes inclusive and sustainable industrial iz a tion and fosters innovation,38.6016129032258,2,2.0,2.0
210,Citrix Systems Inc,Q916196,0,False,nothing,48.24,1,1.0,1.0
211,City Developments Ltd,Q16259060,2,True,It reports the company s efforts in accelerating green building and sustainability efforts as well as expanding its outreach and advocacy to a larger ecosystem comprising multiple stakeholders along its value Sherman Kw ek CD L Group Chief Executive Officer said The current C OVID 19 global pandemic serves as a reminder of things that many of us take for granted our environment our health our safety and our freedom,35.7,4,4.0,4.0
212,City Developments Ltd,Q16259060,2,True,In the midst of the C OVID 19 pandemic and the current climate crisis CD L will continue to strengthen our ES G strategy and climate resilience sharpen our competitive edge through innovation and pro actively cultivate a strong global eco conscious business mindset in the communities we operate in,35.7,4,4.0,4.0
213,Clear Channel Outdoor Holdings Inc,Q5130656,0,False,nothing,92.56,1,1.0,1.0
214,Clearwater Paper Corp,Q5130952,0,False,nothing,-0.31,-1,-1.0,-1.0
215,CLP Holdings Ltd,Q977959,0,True,See more Eco Building Fund Our initiative to provide subsidies for energy saving improvement works in communal areas of shopping malls as well as residential commercial and industrial buildings to help create a smarter greener Hong Kong,85.68,2,2.0,2.0
216,CME Group Inc,Q1071967,0,False,nothing,-8.025714285714285,-1,-1.0,-1.0
217,CNH Industrial NV,Q15238661,0,False,nothing,5.816000000000001,1,1.0,1.0
218,CNP Assurances,Q1023930,0,False,nothing,58.42,1,1.0,1.0
219,Coca-Cola Europacific Partners PLC,Q106829668,0,True,Looking ahead we are implementing new hygiene and social distancing measures in our o ices in line with local and national legislation to make sure our people can safely return to their MORE ABOUT OUR SUPPORT FOR OUR PEOPLE IN OUR PEOPLE SECTION ON PAGES 3841 SOCIETY READ MORE AT ACTION ON SOCIETY OUR PEOPLE CC EPs commitment to S DGs NO POVERTY QUALITY EDUCATION GENDER EQUALITY DECENT WORK AND ECONOMIC GROWTH SUSTAINABLE CITIES AND COMMUNITIES 27 Our communities We ve been an integral pa of our communities for generations,-0.32,0,0.0,0.0
220,Coca-Cola Femsa SAB de CV,Q20714863,0,False,nothing,2793.42,1,1.0,1.0
221,Cogent Communications Holdings Inc,Q1106938,0,False,nothing,21.480000000000004,1,1.0,1.0
222,Cognizant Technology Solutions Corp,Q1107035,0,False,nothing,220.3466666666667,1,1.0,1.0
223,Coherent Inc,Q1107088,0,False,nothing,-9.96,-1,-1.0,-1.0
224,Colfax Corp,Q2579502,0,False,nothing,0.0,-1,-1.0,-1.0
225,Colgate-Palmolive Co,Q609466,0,False,nothing,37.92,1,1.0,1.0
226,Columbia Sportswear Co,Q1112588,0,False,nothing,25.9,1,1.0,1.0
227,Comcast Corp,Q1113804,0,False,nothing,-37.188125000000014,-1,-1.0,-1.0
228,Comfort Systems USA Inc,Q5151691,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
229,Commonwealth Bank of Australia,Q285328,0,False,nothing,-11.47166666666667,-1,-1.0,-1.0
230,CommScope Holding Co Inc,Q5152057,0,True,Our infrastructure developments and donations create more inclusive societies with equal access to also support local communities that are recovering from humanitarian crises and natural disasters,86.36999999999999,2,2.0,2.0
231,Community Health Systems Inc,Q5154770,0,False,nothing,-0.1999999999999998,-1,-1.0,-1.0
232,Compass Group PLC,Q782697,0,True,Our Sustainability Strategy We centre our strategy on three key pillars Health and Wellbeing helping people to make better nutritional choices be supported in their mental health and follow healthier lifestyles Environmental Game Changers reducing food waste and single use plastics and promoting plant forward meals Better for the World sourcing responsibly enriching local communities and collaborating for big change Enriching local communities Plant forward meals Mental health Collaborating for big change Better nutrition choices Healthy lifestyle Sourcing responsibly Food waste Single use plastics 8 I COMPASS GROUP PLC I SUSTAINABILITY REPORT 2019 OUR PEOPLE SAFETY CULTURE HEALTH AND WELLBEING ENVIRONMENTAL GAME CHANGERS BETTER FOR THE WORLD PERFORMANCE METRICS ABOUT US The United Nations Sustainable Development Goals The United Nations has identified 17 key challenges facing the world today,-19.78625,0,0.0,0.0
233,Constellation Brands Inc,Q1128160,0,False,nothing,-1.0799999999999983,-1,-1.0,-1.0
234,Contact Energy Ltd,Q1128439,0,False,nothing,14.2725,1,1.0,1.0
235,Contemporary Amperex Technology Co Ltd,Q18653563,1,False,nothing,55.68142857142858,2,2.0,2.0
236,Continental AG,Q163241,0,False,nothing,-7.5,-1,-1.0,-1.0
237,Continental Resources Inc/OK,Q5165314,0,False,nothing,-3.405,-1,-1.0,-1.0
238,Corning Inc,Q5842736,1,False,nothing,27.03,2,2.5,2.0
239,Cosan SA,Q2998228,0,False,nothing,-0.18,-1,-1.0,-1.0
240,Coty Inc,Q1104787,0,False,nothing,259.69800000000004,1,1.0,1.0
241,Credicorp Ltd,Q126559,0,False,nothing,372.135,1,1.0,1.0
242,Credit Suisse Group AG,Q372657,0,False,nothing,-198.638,-1,0.0,-0.5
243,CRH PLC,Q1053299,0,True,stake holder engagement days in Sustainability in CR HC RH Sustainability Report Stake holder Engagement continued C RH STAKEHOLDERS ENGAGEMENT EXAMPLES AREAS OF and new Hall CEO safety and governance and and labour local impact LOCAL COMMUNITIES Neighbours Local and volunteer in local local of and SRI General governance and and climate and executive and and market and corporate information on relations and and safety and efficiency of and safety and governance and local and local of Group products and and direct local governance and and climate to air ground and safety and wellbeing ACADEMIC and table and climate and labour to air ground and and resource development and and and strategy and governance and safety and and climate innovation NGOS and labour rights in governance and and climate and labour and resource efficiency Sustainability in CR HC RH Sustainability Report Areas of Sustainability Opportunity Sustainability Priority Areas The table below outlines the key sustainability topics within each of the main areas of sustainability performance Health Safety,7.8725,2,2.0,2.0
244,Croda International PLC,Q3003175,0,False,nothing,-13.222500000000004,-1,-1.0,-1.0
245,Crown Castle International Corp,Q5189320,0,True,Manufacturing Oil and Gas Internet of Close sub menu YOUR COMMUNITY News Municipalities Property Owners Investors CCI sites Careers Search Search investors Corporate sustainability We consider the social and environmental impact of our business and weave sustainability into our business practices and decision making,-17.430000000000007,0,1.8333333333333333,0.5
246,Crown Holdings Inc,Q5189378,0,True,We want to help ensure that our neighborhoods remain environmentally sound and protected,45.1,2,2.0,2.0
247,CVS Health Corp,Q624375,0,True,14 Building Healthier Communities is a major part of our philanthropic investment strategy and represents our commitment to make community health and wellness central to our efforts to Transform Health,85.18222222222222,2,2.0,2.0
248,CyberArk Software Ltd,Q5197666,0,False,nothing,326.33,1,1.0,1.0
249,CyrusOne Inc,Q16953751,0,False,nothing,2.7224999999999997,1,1.8333333333333333,1.0
250,Daikin Industries Ltd,Q1157589,0,False,nothing,50.87333333333336,1,1.0,1.0
256,Daiwa House Industry Co Ltd,Q913825,0,True,We are of the opinion that although these efforts have just begun our Group can utilize the know how developed over the years to contribute to finding a solution to various societal issues such as the unoccupied house the S DGs put forth by the United Nations number 11 says make cities and human settlements inclusive safe resilient and sustainable,23.800000000000004,2,2.0,2.0
257,Daiwa House Industry Co Ltd,Q913825,0,True,5 5 Protecting biodiversity Promoting forest preservation through sustainable timber procurement we are striving to develop towns in harmony with green spaces and designed with harmony with their local environment,23.800000000000004,2,2.0,2.0
258,Daiwa House Industry Co Ltd,Q913825,0,True,125 113 Da iwa House Group Sustainability Report 2019 Co creating a Brighter Future with Local Communities Koji Hara no Senior Executive Officer General Manager Urban Development Department Head of Urban Development We are looking at the issues in our changing communities and will bring together the collective strengths of our Group to solve are working toward a solution toward the unoccupied houses issue that is getting more serious Japan is currently entering a period of an aging society facing population decline,23.800000000000004,2,2.0,2.0
259,Daiwa House Industry Co Ltd,Q913825,0,True,Issue 1 Build platforms for innovating solutions to social base Human resources base Technology and manufacturing base Human resources base Improve our housing planning and management abilities and promote inclusive and sustainable development based on long term design and area management so that community and property values rise rather than fall in 2030 and broad inclusive design concepts into all processes of urban development and large scale construction handled by our Group,23.800000000000004,2,2.0,2.0
260,Daiwa House Industry Co Ltd,Q913825,0,True,Through the activity we focus on two factors For the benefit of people and For the benefit of regions promoting community development enhancing eight values for both safety health comfort communication for people and sustainability environmental economy and identity for addition we based on our Community Development Vision hold up the policy of actively participating in urban redevelopment,23.800000000000004,2,2.0,2.0
261,Daiwa House Industry Co Ltd,Q913825,0,True,11 Sustainable Cities and Communities as a contribution we can make through business,23.800000000000004,2,2.0,2.0
262,Daiwa House Industry Co Ltd,Q913825,0,True,Also we have shared data on the growing environmental consciousness of the residents validation experiments for small scale mobility sharing in Tsukuba City low carbon lifestyle creation and overall energy data for total community visualization on built for sale land,23.800000000000004,2,2.0,2.0
263,Danaher Corp,Q1159256,0,False,nothing,-1.2400000000000002,-1,-1.0,-1.0
264,Danone SA,Q329426,0,False,nothing,-16.80583333333333,-1,-1.0,-1.0
265,Danske Bank A/S,Q1636974,0,False,nothing,-64.0,-1,-1.0,-1.0
266,DBS Group Holdings Ltd,Q705417,0,False,nothing,4.552857142857143,1,1.0,1.0
267,Deckers Outdoor Corp,Q1181953,0,False,nothing,5.7700000000000005,1,1.0,1.0
268,Dell Technologies Inc,Q27500963,0,False,nothing,27.58285714285714,1,1.0,1.0
269,Delta Electronics Inc,Q5254620,1,True,Meanwhile we adopt Internet of Things I oT technology to develop solutions for smart and healthy buildings as well as energy infrastructure to foster sustainable smart cities,-4.98,1,1.0,1.0
270,DENTSPLY SIRONA Inc,Q23781052,0,False,nothing,5.93,1,1.0,1.0
271,Derichebourg SA,Q3023799,1,False,nothing,4.32,2,2.0,2.0
272,Deutsche Bank AG,Q66048,0,False,nothing,-58.1584,-1,-1.0,-1.0
273,Deutsche Telekom AG,Q9396,0,False,nothing,-750.24,-1,-0.3333333333333333,-1.0
274,Deutsche Wohnen SE,Q1204510,0,True,to energy sources 82 Energy efficient sustainable building Responsibility towards society 86 Helping to create liveable towns and cities 87 Modern residential estates give districts stability 90 Preserving and maintaining historic buildings as cultural heritage 93 Conscientious and expert refurbishment that benefits tenants 94 Broad support of art culture and sport Appendix Facts and figures 98 Key figures 111 GRI content index 124 Memberships 125 Contact and publishing details Table of contents 2 DEUTSCHE WOH NEN SE SUSTAINABILITY REPORT 2018 WITH SIZE COMES RESPONSIBILITY Dear readers You have before you the Deutsche Woh nen Sustainability Report for 2018 a year which was important for us because we achieved good progress in making our thought processes planning construction and business practices more sustainable,-58.426,0,0.0,0.0
275,Deutsche Wohnen SE,Q1204510,0,True,neighbourhoods and the environment Deutsche Woh nen wishes to increase peoples wellbeing and the quality of life together within local communities with its housing and its service this end we focus not only on the residential situation but also on the design of outdoor spaces and the development of districts,-58.426,0,0.0,0.0
276,Deutsche Wohnen SE,Q1204510,0,True,Here we will create a metropolitan and carbon neutral district of high urban development quality taking into account environmental economic and social sustainability issues,-58.426,0,0.0,0.0
277,Deutsche Wohnen SE,Q1204510,0,True,A promise built 86 DEUTSCHE WOH NEN SE SUSTAINABILITY REPORT 2018 HELPING TO CREATE AND CITIES We want to do more than just provide urgently needed good quality is also our responsibility to contribute to creating living spaces in which people feel comfortable and at home,-58.426,0,0.0,0.0
278,Deutsche Wohnen SE,Q1204510,0,True,However the official requirements and laws serve as an obstacle to our new construction projects we aim to create the districts of the future offering attractive living conditions and meeting peoples needs for socially and ecologically designed housing architectural diversity and participation,-58.426,0,0.0,0.0
279,Devon Energy Corp,Q1206980,0,True,City through our new Inclusion and Equity responsive wellness programs and frequent communications during the to virtual delivery for all physical DIVERSITY EQUITY AND our focus on equity in our pay structure and workforce to deepen our understanding of social and racial inequality through intentional conversations and listening as steps toward improving our community and Our corporate culture is based on integrity and supportive relationships giving our people the courage to take intelligent risks with a shared desire to achieve great results,2.7,2,2.0,2.0
280,Dexcom Inc,Q15109865,0,False,nothing,17.43,1,1.0,1.0
281,Diageo PLC,Q161140,0,True,Strategic priority Pioneer grain to glass sustainability PROGRESS TARGETS THROUGH TO 2020 K PI PROGRESS Our community programmes enable those who live and work in our communities particularly women to have the skills and resources to build a better future for themselves Number of women empowered to date Number of people participating in skills empowerment programmes Number of people reached through water sanitation and hygiene programmes 435 000 to date Over 6 600 Over 250 000 SUSTAINABLE SUPPLY CHAINS Establish partnerships with farmers to develop sustainable agricultural supplies of key raw materials Number of small holder farmers supported,50.13125,2,2.0,2.0
282,Diamondback Energy Inc,Q65091423,0,False,nothing,-4.38,-1,-1.0,-1.0
283,DiaSorin SpA,Q3706466,0,False,nothing,39.48,1,1.0,1.0
284,Digital Realty Trust Inc,Q5275969,2,False,nothing,94.42,3,1.8333333333333333,3.0
285,Direct Line Insurance Group PLC,Q5280285,0,False,nothing,5.320000000000001,1,1.0,1.0
286,Discover Financial Services,Q5281775,0,False,nothing,11.840000000000003,1,1.0,1.0
287,Dollar General Corp,Q145168,0,False,nothing,41.98774193548388,1,1.0,1.0
288,Dollar Tree Inc,Q5289230,0,False,nothing,42.5,1,1.0,1.0
289,Dometic Group AB,Q5290243,0,False,nothing,34.580000000000005,1,1.0,1.0
290,Dover Corp,Q16974527,0,False,nothing,24.805,1,1.0,1.0
291,Dow Inc,Q62739842,0,False,nothing,51.025,1,1.0,1.0
292,DS Smith PLC,Q5206214,1,False,nothing,7.185454545454545,2,2.0,2.0
293,Duke Energy Corp,Q1264404,0,False,nothing,-21.24058823529412,-1,-1.0,-1.0
294,Duke Realty Corp,Q48742298,1,False,nothing,0.0,0,0.0,0.0
295,DuPont de Nemours Inc,Q221062,0,False,nothing,-72.12222222222222,-1,-1.0,-1.0
296,E.ON SE,Q270223,1,False,nothing,-48.40249999999999,0,0.0,0.0
297,Eastman Chemical Co,Q899022,1,False,nothing,28.2,2,2.0,2.0
298,Eaton Corp PLC,Q48872,0,True,Our strategy and 2030 sustainability targets help advance these UN S DGs 3 Good health and well being 5 Gender equality 6 Clean water and sanitation 7 Affordable and clean energy 8 Decent work and economic growth 9 Industry innovation and infrastructure 10 Reduced inequalities 11 Sustainable cities and communities 12 Responsible consumption and production 13 Climate action For example as demand on the power grid increases were helping municipalities and utilities optimize power efficiency and distribution including clean energy from solar and wind,-9.48,0,0.0,0.0
299,eBay Inc,Q58024,0,False,nothing,-20.43578947368422,-1,0.0,-0.5
300,Ecolab Inc,Q1282031,0,False,nothing,23.21,1,1.0,1.0
301,Ecopetrol SA,Q1282130,0,False,nothing,-51.74,-1,-1.0,-1.0
302,Edenred,Q3047407,0,False,nothing,13.899999999999997,1,1.0,1.0
303,Edgewell Personal Care Co,Q5337641,0,False,nothing,0.9275,1,1.0,1.0
304,EDP - Energias de Portugal SA,Q1341222,0,False,nothing,-17.025000000000002,-1,-1.0,-1.0
305,Edwards Lifesciences Corp,Q16966841,0,False,nothing,29.385,1,1.0,1.0
306,eHealth Inc,Q5323107,0,False,nothing,2.28,1,1.0,1.0
307,Elanco Animal Health Inc,Q30280160,0,False,nothing,-5.629999999999999,-1,-1.0,-1.0
308,Electrolux AB,Q505922,0,False,nothing,-6.359999999999999,-1,-1.0,-1.0
309,Electronic Arts Inc,Q173941,0,False,nothing,-41.680465116279066,-1,-1.0,-1.0
310,Element Solutions Inc,Q18228597,0,False,nothing,14.85,1,1.0,1.0
311,Eli Lilly & Co,Q632240,0,False,nothing,18.558,1,1.0,1.0
312,Embraer SA,Q105557,0,False,nothing,25.80375,1,1.0,1.0
313,EMCOR Group Inc,Q5370289,0,False,nothing,0.4760000000000001,1,1.0,1.0
314,Emerson Electric Co,Q1335585,0,False,nothing,49.25,1,1.0,1.0
315,Emirates Telecommunications Group Co PJSC,Q543449,0,False,nothing,273.27000000000004,1,1.0,1.0
316,Enbridge Inc,Q1339966,0,True,Sustainable communities supporting sustainability projects that help improve grow and nurture our environment such as those that focus on environmental education habitat conservation and remediation and supporting the energy transition,-83.17966666666666,0,0.0,0.0
317,Enbridge Inc,Q1339966,0,True,24 Sustainability approach Healthier planet Safe operations Inclusive society Energized workforce Responsible business Inclusive society By living our values everywhere we operate and in everything we do we can advance Indigenous reconciliation strengthen local communities and build bridges to a more inclusive and prosperous future,-83.17966666666666,0,0.0,0.0
318,Encompass Health Corp,Q5690400,0,False,nothing,4.65,1,1.0,1.0
319,Endo International PLC,Q5376211,0,False,nothing,-30.239999999999995,-1,-1.0,-1.0
320,Enel SpA,Q651222,0,True,Our priorities and stake holder involvement Sustainability context Climate change and environmental degradation an in crea singly diverse society demographic changes ur bani z ation the evolution of cities new technologies and inequalities are the mega trends in u enc ing the economic social and environmental dimensions of sustainable de vel op ment rede ning our future and changing the way where we live and work,-2.171666666666665,0,0.0,0.0
321,Energizer Holdings Inc,Q1200840,0,False,nothing,-11.386666666666668,-1,-1.0,-1.0
322,Engie SA,Q13416787,0,True,Long term activities in direct interaction with the environment and local communities Sustainability managed at the highest corporate level ES R is a key component of EN GIEs business model Integrating ES R criteria in day to day business decisions and in the investment process Creating business opportunities and differentiating factor from competitors Ambition to further build leadership positions in 15 Appendices Content Material it y matrix Integrated Report Environmental policy Human Resources Health Safety Governance policy Ethics Sustainable procurement Green Bond R assemble urs d Energies Innovation ES G criteria to assess investment projects Ma grit te initiative Jira u Material it y matrix a strong stake holder dialogue process Identify priority issues according to their relevance both to ENGI E and its stakeholders Cover environmental social societal economic financial and governance issues Fit in with EN GIEs approach to responsible performance High convergence between the priorities for our stakeholders and those of the Group Stake holder dialogue Local acceptance Business conduct G HG emissions Reputation Health safety Facility safety Access to energy Responsible purchasing Biodiversity Regulatory compliance Staff diversity Human rights Risk management Taxation Air pollution Relations with political decision makers Adaptability of the business model Management culture Staff career personal development Social dialogue Operational efficiency Innovation Balanced energy mix Local recruitment Customer manager relations Security of supply Financial strength Energy transition Financial,11.898,2,2.0,2.0
323,ENN Energy Holdings Ltd,Q55610325,0,False,nothing,-0.1399999999999999,-1,-1.0,-1.0
324,Enphase Energy Inc,Q17012234,2,False,nothing,26.99,3,3.0,3.0
325,Entra ASA,Q5380649,1,True,business and how we operate SD G 9 Industry Innovation and Infrastructure SD G 11 Sustainable cities and communities SD G 12 Responsible consumption and SD G 13 Climate action,-13.1,1,1.0,1.0
326,EPAM Systems Inc,Q1275613,0,True,One day we will even meet say a sustainability director at a government institution and remark We ve got all the expertise and technology to help you to build a more sustainable city lets work together,40.510000000000005,2,2.0,2.0
327,EQT Corp,Q5323987,0,False,nothing,15.188333333333334,1,1.0,1.0
328,Equinix Inc,Q851641,0,False,nothing,298.6975,1,1.0,1.0
329,Equinor ASA,Q1776022,0,False,nothing,-63.685,-1,-1.0,-1.0
330,Equity Residential,Q187740,1,False,nothing,-5.64,0,1.8333333333333333,0.5
331,Erste Group Bank AG,Q1310001,0,False,nothing,-0.068,-1,-1.0,-1.0
332,Essity AB,Q30938280,0,False,nothing,-26.160000000000004,-1,-1.0,-1.0
333,Etsy Inc,Q1353939,0,False,nothing,110.43166666666669,1,1.0,1.0
334,Eutelsat Communications SA,Q848336,0,False,nothing,35.193333333333335,1,1.0,1.0
335,Everest Re Group Ltd,Q1381973,0,False,nothing,30.950000000000003,1,1.0,1.0
336,Evraz PLC,Q1382653,0,False,nothing,-0.6399999999999992,-1,-1.0,-1.0
337,Exxon Mobil Corp,Q156238,0,False,nothing,-137.8398245614035,-1,0.21052631578947367,-0.5
338,F5 Networks Inc,Q3029296,0,False,nothing,1.58,1,1.0,1.0
339,Facebook Inc,Q355,0,False,nothing,-922.28115,-1,-1.0,-1.0
340,Falabella SA,Q5135229,0,False,nothing,0.0,-1,-1.0,-1.0
341,Faurecia SE,Q142205,1,False,nothing,11.015,2,2.0,2.0
342,Federal Signal Corp,Q1400073,0,False,nothing,0.7599999999999999,1,1.0,1.0
343,Ferguson PLC,Q624682,0,False,nothing,0.0,-1,-1.0,-1.0
344,First Abu Dhabi Bank PJSC,Q29124183,0,False,nothing,0.4649999999999998,1,1.0,1.0
345,First Quantum Minerals Ltd,Q1419532,0,False,nothing,0.4349999999999999,1,1.0,1.0
346,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 41 Partnerships for Affordable Housing Home Ownership and Developing Our Local Economies San Francisco Housing Accelerator Fund The San Francisco Housing Accelerator Fund is a cross sector fund that provides dynamic financing tools to help produce and preserve affordable rental housing in San Francisco,3.255000000000001,2,2.0,2.0
347,First Republic Bank/CA,Q5453752,0,True,Senior Preferred Banker sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 51 Managing Our Impact on the Environment As a responsible member of our communities we are focused on managing our impact on the environment and supporting clients in managing their following are some of the ways we have worked to reduce our environmental footprint over several years We installed solar energy panels to reduce our overall energy consumption at many of our offices in the San Francisco Bay Area,3.255000000000001,2,2.0,2.0
348,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 61 meeting clients earlier Professional Loan Program P LP 1 2 Number of Households 4 5,3.255000000000001,2,2.0,2.0
349,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 37 community advisory board Formed in 2016 the Community Advisory Board consists of distinguished community leaders in affordable housing financial empowerment and small business and economic development,3.255000000000001,2,2.0,2.0
350,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 53 we serve more than 100 environmentally focused nonprofit organizations The Center for Sustainable Energy C SE The Center for Sustainable Energy C SE is a nonprofit energy program administration and advisory services organization,3.255000000000001,2,2.0,2.0
351,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 57 net promotion in practice Our NPS is more than just a number it translates into more business with clients,3.255000000000001,2,2.0,2.0
352,First Republic Bank/CA,Q5453752,0,True,with Bank Regulations page 27 sustainable culture and community index sustainable culture and community index first republic its a privilege to serve you 89 employee diversity and inclusions as b code metric disclosure FN AC 330 a,3.255000000000001,2,2.0,2.0
353,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community engagement strong clients and communities sustainable culture and community engagement strong clients and communities first republic its a privilege to serve you 39 Supporting Affordable Housing and Home Ownership affordable housing Affordable housing makes our communities more inclusive by providing adequate housing for people from a broader range of economic backgrounds,3.255000000000001,2,2.0,2.0
354,First Republic Bank/CA,Q5453752,0,True,sustainable culture and community shareholders sustainable culture and community shareholders first republic its a privilege to serve you 77 Leadership When you have an organization with such a strong representation of women at the senior levels all the younger women can see a clear path for success,3.255000000000001,2,2.0,2.0
355,Fiserv Inc,Q1420513,0,False,nothing,200.5425,1,1.0,1.0
356,FleetCor Technologies Inc,Q16838618,0,False,nothing,-0.69,-1,-1.0,-1.0
357,Flowserve Corp,Q1430331,0,False,nothing,34.31999999999999,1,1.0,1.0
358,Ford Motor Co,Q44294,0,False,nothing,-66.73283018867924,-1,-1.0,-1.0
359,Fortescue Metals Group Ltd,Q1438957,0,False,nothing,3.978333333333334,1,1.0,1.0
360,Fortinet Inc,Q2749364,0,False,nothing,187.13,1,1.0,1.0
361,Fortive Corp,Q27919383,0,False,nothing,41.55,1,1.0,1.0
362,Freeport-McMoRan Inc,Q1453620,0,False,nothing,-3.4599999999999973,-1,-1.0,-1.0
363,Fresenius Medical Care AG & Co KGaA,Q650259,0,False,nothing,-60.55333333333334,-1,-1.0,-1.0
364,Fresenius SE & Co KGaA,Q705361,0,False,nothing,-3.778928571428572,-1,-1.0,-1.0
365,FUCHS PETROLUB SE,Q878404,0,False,nothing,0.0,-1,-1.0,-1.0
366,FuelCell Energy Inc,Q16993862,0,False,nothing,-37.66714285714285,-1,-1.0,-1.0
367,Fuji Electric Co Ltd,Q498662,1,False,nothing,0.0,0,0.0,0.0
368,Galapagos NV,Q5517961,0,False,nothing,9.4,1,1.0,1.0
369,Gartner Inc,Q174198,0,False,nothing,-18.28277777777777,-1,-1.0,-1.0
370,Gazprom PJSC,Q102673,0,False,nothing,-53.91244897959184,-1,-0.5,-1.0
371,Geberit AG,Q464905,0,False,nothing,-2.4,-1,-1.0,-1.0
372,Geely Automobile Holdings Ltd,Q739000,0,False,nothing,9.8525,1,1.0,1.0
374,General Electric Co,Q54173,0,True,Our expansive business operations provide cities and communities with career and business opportunities that support them in achieving a more sustainable future,13.7284,2,2.0,2.0
375,General Mills Inc,Q629998,0,False,nothing,-17.877142857142857,-1,-1.0,-1.0
376,General Motors Co,Q81965,0,True,GM works to create sustainable solutions that improve the communities in which we live and work,-92.78060344827584,0,0.0,0.0
377,General Motors Co,Q81965,0,True,Local Solutions Scalable Impact Our Renewable Energy Journey At General Motors we are working hard to combat climate change and reduce our environmental impact,-92.78060344827584,0,-0.5,-0.5
378,GFL Environmental Inc,Q25001278,1,False,nothing,30.76000000000001,2,2.0,2.0
379,Gilead Sciences Inc,Q663596,0,False,nothing,-11.901999999999996,-1,-1.0,-1.0
380,Givaudan SA,Q509544,0,False,nothing,39.43333333333334,1,1.0,1.0
381,GlaxoSmithKline PLC,Q212322,0,False,nothing,-244.9448,-1,-1.0,-1.0
382,Global Payments Inc,Q5570544,0,False,nothing,12.660000000000002,1,1.0,1.0
383,GN Store Nord AS,Q1544339,0,False,nothing,18.24,1,1.0,1.0
384,Golden Agri-Resources Ltd,Q17039222,0,False,nothing,-17.92,-1,0.3333333333333333,-0.5
385,Goldman Sachs Group Inc,Q193326,0,True,74 Yo Y in more WORLD RESOURCES INSTITUTE How does a research driven global institute focused on sustainability manage its portfolio for the long term View video MUNICIPAL BONDS AN OVERLOOKED IMPACT INVESTMENT As interest grows in achieving positive impacts while generating market rate returns investors may forget about the opportunity in their own backyards municipal more THEMES These conversations along with our re afr mati on of long held principles of inclusion are invaluable to our organization,-26.07679487179487,0,0.0,0.0
386,Goodman Group,Q3110722,1,True,Our properties are in the tier 1 cities of Beijing Shanghai Chengdu Hong Kong Guangzhou Tokyo and Osaka cities with the largest populations that are leveraging the latest consumer and technology trends and driving the sustainable growth of our Rambler Goodman Interlink Hong Kong SAR network 25 Europe UK Date of establishment 2006 AUM 9,-1.4880000000000002,1,1.0,1.0
387,Goodyear Tire & Rubber Co,Q620875,0,False,nothing,-64.32444444444444,-1,-1.0,-1.0
388,GrafTech International Ltd,Q5592433,0,False,nothing,94.095,1,1.0,1.0
389,Graphic Packaging Holding Co,Q5597139,0,False,nothing,9.0,1,1.0,1.0
390,Grasim Industries Ltd,Q906943,0,True,Through our engagement programmes we understand the community s expectations of better health and hygiene facilities more local employment opportunities better educational and infra structural amenities VISION COMMUNITIES IN WHICH WE sSD G 4 Providing inclusive and equitable quality education and lifelong learning opportunities for all 21 253 Education 6160 Social trained so far,13.15,2,2.0,2.0
391,Great Portland Estates PLC,Q5599804,1,True,Every effort should be made to maximise the social value of the project and completed aim to be intrinsically involved with the communities in which our developments are built and operated and encourage our project teams and employees to become directly involved through dedicating time to volunteering for local community local community needs and incorporate them into our activities Our approach Creating sustainable spaces Creating a sustainable footprint Creating sustainable relationships Relationships with the locality Promote the property and construction and the future Adapt to of slavery Positive value Deliverable s Local authority policy on social value established Community stakeholders identified Social value measures identified Reporting against social value measures on a monthly basis Soho streets W 1 30 The process of designing and delivering developments can positively contribute to raising the aspirations of local children and young people,25.41,3,3.0,3.0
